target,location,truth_date,year_week,value
hospital admissions,LT,2022-07-03,2022-W26,2209
hospital admissions,LT,2022-06-26,2022-W25,1378
hospital admissions,LU,2023-04-16,2023-W15,1
hospital admissions,LU,2023-04-02,2023-W13,11
hospital admissions,LU,2023-03-26,2023-W12,19
hospital admissions,LU,2023-03-19,2023-W11,15
hospital admissions,LU,2023-03-12,2023-W10,12
hospital admissions,LU,2023-03-05,2023-W09,24
hospital admissions,LU,2023-02-26,2023-W08,21
hospital admissions,LU,2023-02-19,2023-W07,13
hospital admissions,LU,2023-02-12,2023-W06,12
hospital admissions,LU,2023-02-05,2023-W05,17
hospital admissions,LU,2023-01-29,2023-W04,6
hospital admissions,LU,2023-01-22,2023-W03,11
hospital admissions,LU,2023-01-15,2023-W02,13
hospital admissions,LU,2023-01-08,2023-W01,22
hospital admissions,LU,2023-01-01,2022-W52,17
hospital admissions,LU,2022-12-25,2022-W51,28
hospital admissions,LU,2022-12-18,2022-W50,46
hospital admissions,LU,2022-12-11,2022-W49,24
hospital admissions,LU,2022-12-04,2022-W48,20
hospital admissions,LU,2022-11-27,2022-W47,20
hospital admissions,LU,2022-11-20,2022-W46,23
hospital admissions,LU,2022-11-13,2022-W45,24
hospital admissions,LU,2022-11-06,2022-W44,11
hospital admissions,LU,2022-10-30,2022-W43,26
hospital admissions,LU,2022-10-23,2022-W42,34
hospital admissions,LU,2022-10-16,2022-W41,27
hospital admissions,LU,2022-10-09,2022-W40,28
hospital admissions,LU,2022-10-02,2022-W39,26
hospital admissions,LU,2022-09-25,2022-W38,14
hospital admissions,LU,2022-09-18,2022-W37,13
hospital admissions,LU,2022-09-11,2022-W36,5
hospital admissions,LU,2022-09-04,2022-W35,15
hospital admissions,LU,2022-08-28,2022-W34,8
hospital admissions,LU,2022-08-21,2022-W33,16
hospital admissions,LU,2022-08-14,2022-W32,14
hospital admissions,LU,2022-08-07,2022-W31,15
hospital admissions,LU,2022-07-31,2022-W30,20
hospital admissions,LU,2022-07-24,2022-W29,24
hospital admissions,LU,2022-07-17,2022-W28,31
hospital admissions,LU,2022-07-10,2022-W27,33
hospital admissions,LU,2022-07-03,2022-W26,22
hospital admissions,LU,2022-06-26,2022-W25,12
hospital admissions,MT,2026-08-09,2026-W32,12
hospital admissions,MT,2026-08-02,2026-W31,13
hospital admissions,MT,2026-07-26,2026-W30,10
hospital admissions,MT,2026-07-19,2026-W29,7
hospital admissions,MT,2026-07-12,2026-W28,3
hospital admissions,MT,2026-07-05,2026-W27,4
hospital admissions,MT,2026-06-28,2026-W26,2
hospital admissions,MT,2026-06-21,2026-W25,4
hospital admissions,MT,2026-06-14,2026-W24,1
hospital admissions,MT,2026-06-07,2026-W23,1
hospital admissions,MT,2026-05-31,2026-W22,3
hospital admissions,MT,2026-05-24,2026-W21,2
hospital admissions,MT,2026-05-17,2026-W20,1
hospital admissions,MT,2026-05-10,2026-W19,1
hospital admissions,MT,2026-05-03,2026-W18,1
hospital admissions,MT,2026-04-26,2026-W17,2
hospital admissions,MT,2026-04-19,2026-W16,1
hospital admissions,MT,2026-04-12,2026-W15,1
hospital admissions,MT,2026-04-05,2026-W14,1
hospital admissions,MT,2026-03-29,2026-W13,1
hospital admissions,MT,2026-03-22,2026-W12,1
hospital admissions,MT,2026-03-08,2026-W10,3
hospital admissions,MT,2026-02-22,2026-W08,1
hospital admissions,MT,2026-02-15,2026-W07,1
hospital admissions,MT,2026-02-08,2026-W06,1
hospital admissions,MT,2026-02-01,2026-W05,5
hospital admissions,MT,2026-01-11,2026-W02,1
hospital admissions,MT,2026-01-04,2026-W01,5
hospital admissions,MT,2025-12-28,2025-W52,7
hospital admissions,MT,2025-12-21,2025-W51,5
hospital admissions,MT,2025-12-14,2025-W50,3
hospital admissions,MT,2025-12-07,2025-W49,2
hospital admissions,MT,2025-11-30,2025-W48,3
hospital admissions,MT,2025-11-23,2025-W47,5
hospital admissions,MT,2025-11-16,2025-W46,4
hospital admissions,MT,2025-11-09,2025-W45,4
hospital admissions,MT,2025-11-02,2025-W44,11
hospital admissions,MT,2025-10-26,2025-W43,24
hospital admissions,MT,2025-10-19,2025-W42,24
hospital admissions,MT,2025-10-12,2025-W41,22
hospital admissions,MT,2025-10-05,2025-W40,17
hospital admissions,MT,2025-09-28,2025-W39,22
hospital admissions,MT,2025-09-21,2025-W38,20
hospital admissions,MT,2025-09-14,2025-W37,17
hospital admissions,MT,2025-09-07,2025-W36,17
hospital admissions,MT,2025-08-31,2025-W35,21
hospital admissions,MT,2025-08-24,2025-W34,41
hospital admissions,MT,2025-08-17,2025-W33,44
hospital admissions,MT,2025-08-10,2025-W32,64
hospital admissions,MT,2025-08-03,2025-W31,52
hospital admissions,MT,2025-07-27,2025-W30,88
hospital admissions,MT,2025-07-20,2025-W29,70
hospital admissions,MT,2025-07-13,2025-W28,63
hospital admissions,MT,2025-07-06,2025-W27,50
hospital admissions,MT,2025-06-29,2025-W26,51
hospital admissions,MT,2025-06-22,2025-W25,43
hospital admissions,MT,2025-06-15,2025-W24,38
hospital admissions,MT,2025-06-08,2025-W23,11
hospital admissions,MT,2025-06-01,2025-W22,12
hospital admissions,MT,2025-05-25,2025-W21,20
hospital admissions,MT,2025-05-18,2025-W20,13
hospital admissions,MT,2025-05-11,2025-W19,7
hospital admissions,MT,2025-05-04,2025-W18,13
hospital admissions,MT,2025-04-27,2025-W17,4
hospital admissions,MT,2025-04-20,2025-W16,1
hospital admissions,MT,2025-04-13,2025-W15,3
hospital admissions,MT,2025-04-06,2025-W14,4
hospital admissions,MT,2025-03-30,2025-W13,3
hospital admissions,MT,2025-03-23,2025-W12,6
hospital admissions,MT,2025-03-16,2025-W11,4
hospital admissions,MT,2025-03-09,2025-W10,3
hospital admissions,MT,2025-03-02,2025-W09,1
hospital admissions,MT,2025-02-23,2025-W08,1
hospital admissions,MT,2025-02-16,2025-W07,1
hospital admissions,MT,2025-02-09,2025-W06,1
hospital admissions,MT,2025-02-02,2025-W05,3
hospital admissions,MT,2025-01-26,2025-W04,3
hospital admissions,MT,2025-01-19,2025-W03,2
hospital admissions,MT,2025-01-12,2025-W02,3
hospital admissions,MT,2025-01-05,2025-W01,3
hospital admissions,MT,2024-12-29,2024-W52,1
hospital admissions,MT,2024-12-22,2024-W51,1
hospital admissions,MT,2024-12-15,2024-W50,1
hospital admissions,MT,2024-12-08,2024-W49,8
hospital admissions,MT,2024-12-01,2024-W48,4
hospital admissions,MT,2024-11-24,2024-W47,8
hospital admissions,MT,2024-11-17,2024-W46,1
hospital admissions,MT,2024-11-10,2024-W45,4
hospital admissions,MT,2024-11-03,2024-W44,6
hospital admissions,MT,2024-10-27,2024-W43,12
hospital admissions,MT,2024-10-20,2024-W42,4
hospital admissions,MT,2024-10-13,2024-W41,11
hospital admissions,MT,2024-10-06,2024-W40,6
hospital admissions,MT,2024-09-29,2024-W39,15
hospital admissions,MT,2024-09-22,2024-W38,12
hospital admissions,MT,2024-09-15,2024-W37,10
hospital admissions,MT,2024-09-08,2024-W36,25
hospital admissions,MT,2024-09-01,2024-W35,19
hospital admissions,MT,2024-08-25,2024-W34,26
hospital admissions,MT,2024-08-18,2024-W33,25
hospital admissions,MT,2024-08-11,2024-W32,28
hospital admissions,MT,2024-08-04,2024-W31,41
hospital admissions,MT,2024-07-28,2024-W30,48
hospital admissions,MT,2024-07-21,2024-W29,68
hospital admissions,MT,2024-07-14,2024-W28,73
hospital admissions,MT,2024-07-07,2024-W27,83
hospital admissions,MT,2024-06-30,2024-W26,75
hospital admissions,MT,2024-06-23,2024-W25,64
hospital admissions,MT,2024-06-16,2024-W24,42
hospital admissions,MT,2024-06-09,2024-W23,33
hospital admissions,MT,2024-06-02,2024-W22,32
hospital admissions,MT,2024-05-26,2024-W21,17
hospital admissions,MT,2024-05-19,2024-W20,18
hospital admissions,MT,2024-05-12,2024-W19,10
hospital admissions,MT,2024-05-05,2024-W18,6
hospital admissions,MT,2024-04-28,2024-W17,13
hospital admissions,MT,2024-04-21,2024-W16,7
hospital admissions,MT,2024-04-14,2024-W15,5
hospital admissions,MT,2024-04-07,2024-W14,2
hospital admissions,MT,2024-03-31,2024-W13,5
hospital admissions,MT,2024-03-24,2024-W12,3
hospital admissions,MT,2024-03-17,2024-W11,4
hospital admissions,MT,2024-03-10,2024-W10,2
hospital admissions,MT,2024-03-03,2024-W09,3
hospital admissions,MT,2024-02-25,2024-W08,5
hospital admissions,MT,2024-02-18,2024-W07,10
hospital admissions,MT,2024-02-11,2024-W06,5
hospital admissions,MT,2024-02-04,2024-W05,10
hospital admissions,MT,2024-01-28,2024-W04,9
hospital admissions,MT,2024-01-21,2024-W03,18
hospital admissions,MT,2024-01-14,2024-W02,28
hospital admissions,MT,2024-01-07,2024-W01,42
hospital admissions,MT,2023-12-31,2023-W52,53
hospital admissions,MT,2023-12-24,2023-W51,38
hospital admissions,MT,2023-12-17,2023-W50,24
hospital admissions,MT,2023-12-10,2023-W49,16
hospital admissions,MT,2023-12-03,2023-W48,11
hospital admissions,MT,2023-11-26,2023-W47,14
hospital admissions,MT,2023-11-19,2023-W46,4
hospital admissions,MT,2023-11-12,2023-W45,9
hospital admissions,MT,2023-11-05,2023-W44,13
hospital admissions,MT,2023-10-29,2023-W43,11
hospital admissions,MT,2023-10-22,2023-W42,14
hospital admissions,MT,2023-10-15,2023-W41,18
hospital admissions,MT,2023-10-08,2023-W40,14
hospital admissions,MT,2023-10-01,2023-W39,19
hospital admissions,MT,2023-09-24,2023-W38,22
hospital admissions,MT,2023-09-17,2023-W37,14
hospital admissions,MT,2023-09-10,2023-W36,29
hospital admissions,MT,2023-09-03,2023-W35,26
hospital admissions,MT,2023-08-27,2023-W34,36
hospital admissions,MT,2023-08-20,2023-W33,43
hospital admissions,MT,2023-08-13,2023-W32,25
hospital admissions,MT,2023-08-06,2023-W31,50
hospital admissions,MT,2023-07-30,2023-W30,58
hospital admissions,MT,2023-07-23,2023-W29,37
hospital admissions,MT,2023-07-16,2023-W28,30
hospital admissions,MT,2023-07-09,2023-W27,16
hospital admissions,MT,2023-07-02,2023-W26,24
hospital admissions,MT,2023-06-25,2023-W25,28
hospital admissions,MT,2023-06-18,2023-W24,30
hospital admissions,MT,2023-06-11,2023-W23,20
hospital admissions,MT,2023-06-04,2023-W22,32
hospital admissions,MT,2023-05-28,2023-W21,22
hospital admissions,MT,2023-05-21,2023-W20,18
hospital admissions,MT,2023-05-14,2023-W19,15
hospital admissions,MT,2023-05-07,2023-W18,19
hospital admissions,MT,2023-04-30,2023-W17,19
hospital admissions,MT,2023-04-23,2023-W16,26
hospital admissions,MT,2023-04-16,2023-W15,27
hospital admissions,MT,2023-04-09,2023-W14,16
hospital admissions,MT,2023-04-02,2023-W13,31
hospital admissions,MT,2023-03-26,2023-W12,30
hospital admissions,MT,2023-03-19,2023-W11,27
hospital admissions,MT,2023-03-12,2023-W10,25
hospital admissions,MT,2023-03-05,2023-W09,31
hospital admissions,MT,2023-02-26,2023-W08,33
hospital admissions,MT,2023-02-19,2023-W07,36
hospital admissions,MT,2023-02-12,2023-W06,28
hospital admissions,MT,2023-02-05,2023-W05,14
hospital admissions,MT,2023-01-29,2023-W04,13
hospital admissions,MT,2023-01-22,2023-W03,20
hospital admissions,MT,2023-01-15,2023-W02,37
hospital admissions,MT,2023-01-08,2023-W01,12
hospital admissions,MT,2023-01-01,2022-W52,38
hospital admissions,MT,2022-12-25,2022-W51,17
hospital admissions,MT,2022-12-18,2022-W50,22
hospital admissions,MT,2022-12-11,2022-W49,15
hospital admissions,MT,2022-12-04,2022-W48,12
hospital admissions,MT,2022-11-27,2022-W47,12
hospital admissions,MT,2022-11-20,2022-W46,11
hospital admissions,MT,2022-11-13,2022-W45,20
hospital admissions,MT,2022-11-06,2022-W44,17
hospital admissions,MT,2022-10-30,2022-W43,13
hospital admissions,MT,2022-10-23,2022-W42,17
hospital admissions,MT,2022-10-16,2022-W41,13
hospital admissions,MT,2022-10-09,2022-W40,16
hospital admissions,MT,2022-10-02,2022-W39,10
hospital admissions,MT,2022-09-25,2022-W38,1
hospital admissions,MT,2022-09-18,2022-W37,1
hospital admissions,MT,2022-09-11,2022-W36,1
hospital admissions,MT,2022-09-04,2022-W35,2
hospital admissions,MT,2022-08-28,2022-W34,1
hospital admissions,MT,2022-08-21,2022-W33,2
hospital admissions,MT,2022-08-14,2022-W32,2
hospital admissions,MT,2022-08-07,2022-W31,1
hospital admissions,MT,2022-07-31,2022-W30,21
hospital admissions,MT,2022-07-24,2022-W29,1
hospital admissions,MT,2022-07-17,2022-W28,1
hospital admissions,MT,2022-07-10,2022-W27,2
hospital admissions,MT,2022-07-03,2022-W26,1
hospital admissions,MT,2022-06-26,2022-W25,88
hospital admissions,NL,2024-06-02,2024-W22,86
hospital admissions,NL,2024-05-26,2024-W21,71
hospital admissions,NL,2024-05-19,2024-W20,64
hospital admissions,NL,2024-05-12,2024-W19,63
hospital admissions,NL,2024-05-05,2024-W18,76
hospital admissions,NL,2024-04-28,2024-W17,64
hospital admissions,NL,2024-04-21,2024-W16,84
hospital admissions,NL,2024-04-14,2024-W15,77
hospital admissions,NL,2024-04-07,2024-W14,63
hospital admissions,NL,2024-03-31,2024-W13,93
hospital admissions,NL,2024-03-24,2024-W12,71
hospital admissions,NL,2024-03-17,2024-W11,93
hospital admissions,NL,2024-03-10,2024-W10,101
hospital admissions,NL,2024-03-03,2024-W09,122
hospital admissions,NL,2024-02-25,2024-W08,139
hospital admissions,NL,2024-02-18,2024-W07,166
hospital admissions,NL,2024-02-11,2024-W06,210
hospital admissions,NL,2024-02-04,2024-W05,258
hospital admissions,NL,2024-01-28,2024-W04,260
hospital admissions,NL,2024-01-21,2024-W03,303
hospital admissions,NL,2024-01-14,2024-W02,355
hospital admissions,NL,2024-01-07,2024-W01,442
hospital admissions,NL,2023-12-31,2023-W52,422
hospital admissions,NL,2023-12-24,2023-W51,809
hospital admissions,NL,2023-12-17,2023-W50,801
hospital admissions,NL,2023-12-10,2023-W49,693
hospital admissions,NL,2023-12-03,2023-W48,512
hospital admissions,NL,2023-11-26,2023-W47,522
hospital admissions,NL,2023-11-19,2023-W46,469
hospital admissions,NL,2023-11-12,2023-W45,526
hospital admissions,NL,2023-11-05,2023-W44,491
hospital admissions,NL,2023-10-29,2023-W43,479
hospital admissions,NL,2023-10-22,2023-W42,357
hospital admissions,NL,2023-10-15,2023-W41,326
hospital admissions,NL,2023-10-08,2023-W40,287
hospital admissions,NL,2023-10-01,2023-W39,245
hospital admissions,NL,2023-09-24,2023-W38,260
hospital admissions,NL,2023-09-17,2023-W37,235
hospital admissions,NL,2023-09-10,2023-W36,202
hospital admissions,NL,2023-09-03,2023-W35,102
hospital admissions,NL,2023-08-27,2023-W34,78
hospital admissions,NL,2023-08-20,2023-W33,56
hospital admissions,NL,2023-08-13,2023-W32,57
hospital admissions,NL,2023-08-06,2023-W31,55
hospital admissions,NL,2023-07-30,2023-W30,38
hospital admissions,NL,2023-07-23,2023-W29,38
hospital admissions,NL,2023-07-16,2023-W28,39
hospital admissions,NL,2023-07-09,2023-W27,38
hospital admissions,NL,2023-07-02,2023-W26,29
hospital admissions,NL,2023-06-25,2023-W25,32
hospital admissions,NL,2023-06-18,2023-W24,54
hospital admissions,NL,2023-06-11,2023-W23,60
hospital admissions,NL,2023-06-04,2023-W22,79
hospital admissions,NL,2023-05-28,2023-W21,78
hospital admissions,NL,2023-05-21,2023-W20,113
hospital admissions,NL,2023-05-14,2023-W19,143
hospital admissions,NL,2023-05-07,2023-W18,182
hospital admissions,NL,2023-04-30,2023-W17,224
hospital admissions,NL,2023-04-23,2023-W16,306
hospital admissions,NL,2023-04-16,2023-W15,315
hospital admissions,NL,2023-04-09,2023-W14,386
hospital admissions,NL,2023-04-02,2023-W13,523
hospital admissions,NL,2023-03-26,2023-W12,669
hospital admissions,NL,2023-03-19,2023-W11,781
hospital admissions,NL,2023-03-12,2023-W10,862
hospital admissions,NL,2023-03-05,2023-W09,829
hospital admissions,NL,2023-02-26,2023-W08,609
hospital admissions,NL,2023-02-19,2023-W07,475
hospital admissions,NL,2023-02-12,2023-W06,360
hospital admissions,NL,2023-02-05,2023-W05,316
hospital admissions,NL,2023-01-29,2023-W04,245
hospital admissions,NL,2023-01-22,2023-W03,308
hospital admissions,NL,2023-01-15,2023-W02,398
hospital admissions,NL,2023-01-08,2023-W01,604
hospital admissions,NL,2023-01-01,2022-W52,714
hospital admissions,NL,2022-12-25,2022-W51,655
hospital admissions,NL,2022-12-18,2022-W50,535
hospital admissions,NL,2022-12-11,2022-W49,509
hospital admissions,NL,2022-12-04,2022-W48,388
hospital admissions,NL,2022-11-27,2022-W47,381
hospital admissions,NL,2022-11-20,2022-W46,316
hospital admissions,NL,2022-11-13,2022-W45,370
hospital admissions,NL,2022-11-06,2022-W44,436
hospital admissions,NL,2022-10-30,2022-W43,585
hospital admissions,NL,2022-10-23,2022-W42,743
hospital admissions,NL,2022-10-16,2022-W41,803
hospital admissions,NL,2022-10-09,2022-W40,798
hospital admissions,NL,2022-10-02,2022-W39,692
hospital admissions,NL,2022-09-25,2022-W38,438
hospital admissions,NL,2022-09-18,2022-W37,303
hospital admissions,NL,2022-09-11,2022-W36,291
hospital admissions,NL,2022-09-04,2022-W35,245
hospital admissions,NL,2022-08-28,2022-W34,278
hospital admissions,NL,2022-08-21,2022-W33,346
hospital admissions,NL,2022-08-14,2022-W32,384
hospital admissions,NL,2022-08-07,2022-W31,491
hospital admissions,NL,2022-07-31,2022-W30,591
hospital admissions,NL,2022-07-24,2022-W29,765
hospital admissions,NL,2022-07-17,2022-W28,811
hospital admissions,NL,2022-07-10,2022-W27,702
hospital admissions,NL,2022-07-03,2022-W26,631
hospital admissions,NL,2022-06-26,2022-W25,527
hospital admissions,PL,2026-07-26,2026-W30,2
hospital admissions,PL,2026-07-19,2026-W29,2
hospital admissions,PL,2026-07-12,2026-W28,4
hospital admissions,PL,2026-07-05,2026-W27,2
hospital admissions,PL,2026-06-21,2026-W25,1
hospital admissions,PL,2026-06-07,2026-W23,2
hospital admissions,PL,2026-05-31,2026-W22,1
hospital admissions,PL,2026-05-24,2026-W21,4
hospital admissions,PL,2026-05-17,2026-W20,6
hospital admissions,PL,2026-05-10,2026-W19,9
hospital admissions,PL,2026-05-03,2026-W18,6
hospital admissions,PL,2026-04-26,2026-W17,13
hospital admissions,PL,2026-04-19,2026-W16,14
hospital admissions,PL,2026-04-12,2026-W15,14
hospital admissions,PL,2026-04-05,2026-W14,22
hospital admissions,PL,2026-03-29,2026-W13,20
hospital admissions,PL,2026-03-22,2026-W12,21
hospital admissions,PL,2026-03-15,2026-W11,21
hospital admissions,PL,2026-03-08,2026-W10,32
hospital admissions,PL,2026-03-01,2026-W09,31
hospital admissions,PL,2026-02-22,2026-W08,46
hospital admissions,PL,2026-02-15,2026-W07,41
hospital admissions,PL,2026-02-08,2026-W06,40
hospital admissions,PL,2026-02-01,2026-W05,48
hospital admissions,PL,2026-01-25,2026-W04,51
hospital admissions,PL,2026-01-18,2026-W03,80
hospital admissions,PL,2026-01-11,2026-W02,60
hospital admissions,PL,2026-01-04,2026-W01,82
hospital admissions,PL,2025-12-28,2025-W52,64
hospital admissions,PL,2025-12-21,2025-W51,76
hospital admissions,PL,2025-12-14,2025-W50,77
hospital admissions,PL,2025-12-07,2025-W49,120
hospital admissions,PL,2025-11-30,2025-W48,122
hospital admissions,PL,2025-11-23,2025-W47,119
hospital admissions,PL,2025-11-16,2025-W46,134
hospital admissions,PL,2025-11-09,2025-W45,142
hospital admissions,PL,2025-11-02,2025-W44,229
hospital admissions,PL,2025-10-26,2025-W43,264
hospital admissions,PL,2025-10-19,2025-W42,321
hospital admissions,PL,2025-10-12,2025-W41,330
hospital admissions,PL,2025-10-05,2025-W40,304
hospital admissions,PL,2025-09-28,2025-W39,278
hospital admissions,PL,2025-09-21,2025-W38,300
hospital admissions,PL,2025-09-14,2025-W37,259
hospital admissions,PL,2025-09-07,2025-W36,227
hospital admissions,PL,2025-08-31,2025-W35,153
hospital admissions,PL,2025-08-24,2025-W34,121
hospital admissions,PL,2025-08-17,2025-W33,80
hospital admissions,PL,2025-08-10,2025-W32,71
hospital admissions,PL,2025-08-03,2025-W31,45
hospital admissions,PL,2025-07-27,2025-W30,58
hospital admissions,PL,2025-07-20,2025-W29,22
hospital admissions,PL,2025-07-13,2025-W28,33
hospital admissions,PL,2025-07-06,2025-W27,23
hospital admissions,PL,2025-06-29,2025-W26,36
hospital admissions,PL,2025-06-22,2025-W25,35
hospital admissions,PL,2025-06-15,2025-W24,44
hospital admissions,PL,2025-06-08,2025-W23,35
hospital admissions,PL,2025-06-01,2025-W22,44
hospital admissions,PL,2025-05-25,2025-W21,29
hospital admissions,PL,2025-05-18,2025-W20,13
hospital admissions,PL,2025-05-11,2025-W19,22
hospital admissions,PL,2025-05-04,2025-W18,12
hospital admissions,PL,2025-04-27,2025-W17,21
hospital admissions,PL,2025-04-20,2025-W16,42
hospital admissions,PL,2025-04-13,2025-W15,25
hospital admissions,PL,2025-04-06,2025-W14,36
hospital admissions,PL,2025-03-30,2025-W13,37
hospital admissions,PL,2025-03-23,2025-W12,38
hospital admissions,PL,2025-03-16,2025-W11,28
hospital admissions,PL,2025-03-09,2025-W10,41
hospital admissions,PL,2025-03-02,2025-W09,56
hospital admissions,PL,2025-02-23,2025-W08,46
hospital admissions,PL,2025-02-16,2025-W07,52
hospital admissions,PL,2025-02-09,2025-W06,76
hospital admissions,PL,2025-02-02,2025-W05,46
hospital admissions,PL,2025-01-26,2025-W04,60
hospital admissions,PL,2025-01-19,2025-W03,65
hospital admissions,PL,2025-01-12,2025-W02,81
hospital admissions,PL,2025-01-05,2025-W01,89
hospital admissions,PL,2024-12-29,2024-W52,38
hospital admissions,PL,2024-12-22,2024-W51,54
hospital admissions,PL,2024-12-15,2024-W50,46
hospital admissions,PL,2024-12-08,2024-W49,66
hospital admissions,PL,2024-12-01,2024-W48,25
hospital admissions,PL,2024-11-24,2024-W47,9
hospital admissions,PL,2024-11-17,2024-W46,8
hospital admissions,PL,2024-11-10,2024-W45,7
hospital admissions,PL,2024-11-03,2024-W44,22
hospital admissions,PL,2024-10-27,2024-W43,16
hospital admissions,PL,2024-10-20,2024-W42,18
hospital admissions,PL,2024-10-13,2024-W41,15
hospital admissions,PL,2024-10-06,2024-W40,8
hospital admissions,PL,2024-09-29,2024-W39,7
hospital admissions,PL,2024-09-22,2024-W38,18
hospital admissions,PL,2024-09-15,2024-W37,16
hospital admissions,PL,2024-09-08,2024-W36,26
hospital admissions,PL,2024-09-01,2024-W35,13
hospital admissions,PL,2024-08-25,2024-W34,6
hospital admissions,PL,2024-08-18,2024-W33,13
hospital admissions,PL,2024-08-11,2024-W32,6
hospital admissions,PL,2024-08-04,2024-W31,3
hospital admissions,PL,2024-07-28,2024-W30,3
hospital admissions,PL,2024-07-21,2024-W29,1
hospital admissions,PL,2024-07-14,2024-W28,2
hospital admissions,PL,2024-07-07,2024-W27,2
hospital admissions,PL,2024-06-30,2024-W26,1
hospital admissions,PL,2024-05-19,2024-W20,2
hospital admissions,PL,2024-05-12,2024-W19,1
hospital admissions,PL,2024-04-21,2024-W16,1
hospital admissions,PL,2024-03-31,2024-W13,1
hospital admissions,PL,2024-03-24,2024-W12,1
hospital admissions,PL,2024-03-03,2024-W09,4
hospital admissions,PL,2024-02-25,2024-W08,2
hospital admissions,PL,2024-02-18,2024-W07,2
hospital admissions,PL,2024-02-04,2024-W05,3
hospital admissions,PL,2024-01-28,2024-W04,4
hospital admissions,PL,2024-01-21,2024-W03,14
hospital admissions,PL,2024-01-14,2024-W02,9
hospital admissions,PL,2024-01-07,2024-W01,9
hospital admissions,PL,2023-12-31,2023-W52,9
hospital admissions,PL,2023-12-24,2023-W51,18
hospital admissions,PL,2023-12-17,2023-W50,23
hospital admissions,PL,2023-12-10,2023-W49,20
hospital admissions,PL,2023-12-03,2023-W48,24
hospital admissions,PL,2023-11-26,2023-W47,22
hospital admissions,PL,2023-11-19,2023-W46,10
hospital admissions,PL,2023-11-12,2023-W45,9
hospital admissions,PL,2023-11-05,2023-W44,8
hospital admissions,PL,2023-10-29,2023-W43,9
hospital admissions,PL,2023-10-22,2023-W42,13
hospital admissions,PL,2023-10-15,2023-W41,10
hospital admissions,PL,2023-10-08,2023-W40,6
hospital admissions,PL,2023-10-01,2023-W39,6
hospital admissions,PL,2023-09-24,2023-W38,10
hospital admissions,PL,2023-09-17,2023-W37,4
hospital admissions,PL,2023-09-10,2023-W36,6
hospital admissions,PL,2023-09-03,2023-W35,2
hospital admissions,PL,2023-08-27,2023-W34,2
hospital admissions,PL,2023-06-25,2023-W25,1
hospital admissions,PL,2023-06-11,2023-W23,1
hospital admissions,PL,2023-06-04,2023-W22,1
hospital admissions,PL,2023-05-28,2023-W21,1
hospital admissions,PL,2023-05-21,2023-W20,7
hospital admissions,PL,2023-05-14,2023-W19,7
hospital admissions,PL,2023-05-07,2023-W18,3
hospital admissions,PL,2023-04-30,2023-W17,9
hospital admissions,PL,2023-04-23,2023-W16,15
hospital admissions,PL,2023-04-16,2023-W15,23
hospital admissions,PL,2023-04-09,2023-W14,16
hospital admissions,PL,2023-04-02,2023-W13,23
hospital admissions,PL,2023-03-26,2023-W12,40
hospital admissions,PL,2023-03-19,2023-W11,50
hospital admissions,PL,2023-03-12,2023-W10,46
hospital admissions,PL,2023-03-05,2023-W09,57
hospital admissions,PL,2023-02-26,2023-W08,55
hospital admissions,PL,2023-02-19,2023-W07,44
hospital admissions,PL,2023-02-12,2023-W06,22
hospital admissions,PL,2023-02-05,2023-W05,18
hospital admissions,PL,2023-01-29,2023-W04,16
hospital admissions,PL,2023-01-22,2023-W03,17
hospital admissions,PL,2023-01-15,2023-W02,13
hospital admissions,PL,2023-01-08,2023-W01,17
hospital admissions,PL,2023-01-01,2022-W52,5
hospital admissions,PL,2022-12-25,2022-W51,7
hospital admissions,PL,2022-12-18,2022-W50,9
hospital admissions,PL,2022-12-11,2022-W49,18
hospital admissions,PL,2022-12-04,2022-W48,14
hospital admissions,PL,2022-11-27,2022-W47,9
hospital admissions,PL,2022-11-20,2022-W46,6
hospital admissions,PL,2022-11-13,2022-W45,10
hospital admissions,PL,2022-11-06,2022-W44,11
hospital admissions,PL,2022-10-30,2022-W43,18
hospital admissions,PL,2022-10-23,2022-W42,20
hospital admissions,PL,2022-10-16,2022-W41,11
hospital admissions,PL,2022-10-09,2022-W40,47
hospital admissions,PL,2022-10-02,2022-W39,68
hospital admissions,PL,2022-09-25,2022-W38,101
hospital admissions,PL,2022-09-18,2022-W37,104
hospital admissions,PL,2022-09-11,2022-W36,81
hospital admissions,PL,2022-09-04,2022-W35,57
hospital admissions,PL,2022-08-28,2022-W34,100
hospital admissions,PL,2022-08-21,2022-W33,102
hospital admissions,PL,2022-08-14,2022-W32,96
hospital admissions,PL,2022-08-07,2022-W31,112
hospital admissions,PL,2022-07-31,2022-W30,93
hospital admissions,PL,2022-07-24,2022-W29,90
hospital admissions,PL,2022-07-17,2022-W28,45
hospital admissions,PL,2022-07-10,2022-W27,44
hospital admissions,PL,2022-07-03,2022-W26,24
hospital admissions,PL,2022-06-26,2022-W25,18
hospital admissions,PT,2026-05-17,2026-W20,0
hospital admissions,PT,2026-05-10,2026-W19,0
hospital admissions,PT,2026-05-03,2026-W18,0
hospital admissions,PT,2026-04-26,2026-W17,1
hospital admissions,PT,2026-04-19,2026-W16,0
hospital admissions,PT,2026-04-12,2026-W15,6
hospital admissions,PT,2026-04-05,2026-W14,5
hospital admissions,PT,2026-03-29,2026-W13,5
hospital admissions,PT,2026-03-22,2026-W12,1
hospital admissions,PT,2026-03-15,2026-W11,5
